Date,DIA,QQQ,SPY
2019-06-17,233.00868225097656,176.79776000976562,262.88568115234375
2019-06-18,236.2587890625,179.3668975830078,265.6383361816406
2019-06-19,236.46360778808594,180.04042053222656,266.23797607421875
2019-06-20,238.70742797851562,181.7146759033203,268.78173828125
2019-06-21,238.4014129638672,181.44525146484375,268.39105224609375
2019-06-24,238.46385192871094,181.45103454589844,268.0623779296875
2019-06-25,236.75912475585938,178.33619689941406,265.4331970214844
2019-06-26,236.72332763671875,179.16549682617188,265.1684875488281
2019-06-27,236.66090393066406,179.85020446777344,266.1087646484375
2019-06-28,237.28565979003906,180.0816650390625,267.4781188964844
2019-07-01,238.28530883789062,182.51177978515625,269.90643310546875
2019-07-02,238.90113830566406,183.23501586914062,270.60931396484375
2019-07-03,240.5970916748047,184.61410522460938,272.77288818359375
2019-07-05,240.33810424804688,184.23800659179688,272.4625244140625
2019-07-08,239.25830078125,182.94578552246094,270.9653625488281
2019-07-09,239.07969665527344,183.86190795898438,271.3031005859375
2019-07-10,239.82054138183594,185.69415283203125,272.599365234375
2019-07-11,241.81085205078125,185.55914306640625,273.2384033203125
2019-07-12,244.01547241210938,186.62957763671875,274.4617919921875
2019-07-15,244.2030029296875,187.22744750976562,274.552978515625
2019-07-16,244.04238891601562,186.2630615234375,273.66754150390625
2019-07-17,243.02474975585938,185.3469696044922,271.80523681640625
2019-07-18,243.01580810546875,185.55914306640625,272.8002624511719
2019-07-19,242.48251342773438,184.1993865966797,271.2848815917969
2019-07-22,242.66123962402344,185.6652374267578,271.9512939453125
2019-07-23,244.1797637939453,186.88027954101562,273.8957214355469
2019-07-24,243.51876831054688,188.1918182373047,275.18292236328125
2019-07-25,242.4290008544922,186.40774536132812,273.86834716796875
2019-07-26,242.84890747070312,188.32681274414062,275.7032775878906
2019-07-29,243.0900421142578,187.68072509765625,275.201171875
2019-07-30,242.89344787597656,186.8706512451172,274.5256652832031
2019-07-31,239.86524963378906,184.28623962402344,271.52227783203125
2019-08-01,237.39979553222656,183.3700714111328,269.1578369140625
2019-08-02,236.55108642578125,180.669921875,267.131103515625
2019-08-05,229.66383361816406,174.28594970703125,259.0977478027344
2019-08-06,232.513427734375,176.72573852539062,262.7310485839844
2019-08-07,232.46885681152344,177.68043518066406,262.8862609863281
2019-08-08,235.9437255859375,181.5474853515625,268.04412841796875
2019-08-09,235.09510803222656,179.840576171875,266.2182922363281
2019-08-12,231.71841430664062,177.77688598632812,262.9775390625
2019-08-13,235.0861053466797,181.6728515625,267.0671691894531
2019-08-14,227.8594970703125,176.2436065673828,259.1707763671875
2019-08-15,229.00279235839844,176.0410614013672,259.8553466796875
2019-08-16,231.8635711669922,178.86659240722656,263.6895751953125
2019-08-19,234.06675720214844,181.71142578125,266.8664855957031
2019-08-20,232.5890655517578,180.30343627929688,264.8215026855469
2019-08-21,234.6848602294922,181.904296875,266.9759521484375
2019-08-22,235.15956115722656,181.31602478027344,266.8937683105469
2019-08-23,229.54380798339844,175.57818603515625,260.0379943847656
2019-08-26,232.06063842773438,178.2301483154297,262.9136962890625
2019-08-27,230.89622497558594,177.85401916503906,261.88201904296875
2019-08-28,233.2159423828125,178.49049377441406,263.72613525390625
2019-08-29,236.35964965820312,181.21958923339844,267.0946350097656
2019-08-30,236.56568908691406,180.78562927246094,266.9759521484375
2019-09-03,234.13848876953125,179.03054809570312,265.4148864746094
2019-09-04,236.38653564453125,181.6149444580078,268.4275207519531
2019-09-05,239.74520874023438,184.94195556640625,271.8782653808594
2019-09-06,240.31849670410156,184.75869750976562,272.0881652832031
2019-09-09,240.74832153320312,184.37301635742188,272.2250671386719
2019-09-10,241.27667236328125,183.84262084960938,272.16119384765625
2019-09-11,243.33673095703125,185.56878662109375,274.0965576171875
2019-09-12,243.90093994140625,186.3402557373047,275.0459899902344
2019-09-13,244.15179443359375,185.6748809814453,274.8634033203125
2019-09-16,242.8710174560547,184.8455352783203,274.01434326171875
2019-09-17,243.22024536132812,185.7327880859375,274.7082214355469
2019-09-18,243.58738708496094,185.65560913085938,274.87255859375
2019-09-19,243.09487915039062,185.96420288085938,274.8542785644531
2019-09-20,241.72755432128906,183.9969482421875,273.5556335449219
2019-09-23,241.82635498046875,184.07810974121094,273.491455078125
2019-09-24,240.57839965820312,181.6333770751953,271.34539794921875
2019-09-25,242.0238037109375,183.67222595214844,272.95037841796875
2019-09-26,241.39547729492188,182.99586486816406,272.3817443847656
2019-09-27,240.5963134765625,180.7250518798828,270.914306640625
2019-09-30,241.66468811035156,182.44503784179688,272.1707763671875
2019-10-01,238.3610076904297,180.9569854736328,268.9334411621094
2019-10-02,234.0695343017578,177.84547424316406,264.1827392578125
2019-10-03,235.22775268554688,179.7974395751953,266.3472595214844
2019-10-04,238.50453186035156,182.44503784179688,269.9514465332031
2019-10-07,237.67860412597656,181.894287109375,268.7865905761719
2019-10-08,234.841552734375,179.1693572998047,264.6138000488281
2019-10-09,236.50247192382812,180.9182891845703,267.1268005371094
2019-10-10,237.9209442138672,182.31936645507812,268.9334411621094
2019-10-11,240.74893188476562,184.66751098632812,271.7214050292969
2019-10-14,240.4796905517578,184.64817810058594,271.4187927246094
2019-10-15,242.59849548339844,186.99627685546875,274.1059265136719
2019-10-16,242.47276306152344,186.53244018554688,273.6656494140625
2019-10-17,242.74200439453125,187.02525329589844,274.47271728515625
2019-10-18,240.43603515625,185.2279815673828,273.27142333984375
2019-10-21,240.94796752929688,186.8706512451172,275.1238708496094
2019-10-22,240.59764099121094,185.382568359375,274.22515869140625
2019-10-23,240.97508239746094,185.74005126953125,275.02301025390625
2019-10-24,240.74142456054688,187.5470428466797,275.4723815917969
2019-10-25,242.1967010498047,189.04483032226562,276.60052490234375
2019-10-28,243.28379821777344,190.9097137451172,278.1595153808594
2019-10-29,243.337646484375,189.43130493164062,278.07696533203125
2019-10-30,244.1192626953125,190.34930419921875,278.9299621582031
2019-10-31,242.98733520507812,190.43626403808594,278.1870422363281
2019-11-01,245.55662536621094,192.16590881347656,280.7641296386719
2019-11-04,246.64364624023438,193.35443115234375,281.8922119140625
2019-11-05,246.87721252441406,193.4607391357422,281.5803527832031
2019-11-06,246.86819458007812,193.02584838867188,281.64459228515625
2019-11-07,248.8894805908203,193.67333984375,282.635009765625
2019-11-08,248.9075469970703,194.44638061523438,283.33203125
2019-11-11,248.98818969726562,194.1854705810547,282.79095458984375
2019-11-12,249.10513305664062,194.74586486816406,283.3870849609375
2019-11-13,249.78781127929688,194.794189453125,283.4787292480469
2019-11-14,249.9495391845703,194.6395721435547,283.8915100097656
2019-11-15,251.95118713378906,196.06973266601562,285.9458312988281
2019-11-18,252.24818420410156,196.22434997558594,286.1568298339844
2019-11-19,251.4022216796875,196.51419067382812,286.0741882324219
2019-11-20,250.38516235351562,195.33534240722656,285.0103759765625
2019-11-21,249.9532470703125,194.9004669189453,284.5517578125
2019-11-22,250.97915649414062,195.02610778808594,285.18463134765625
2019-11-25,252.72523498535156,197.33554077148438,287.39483642578125
2019-11-26,253.2290496826172,197.71238708496094,288.0459899902344
2019-11-27,253.7241973876953,199.09425354003906,289.33001708984375
2019-11-29,252.86026000976562,198.18588256835938,288.2569580078125
2019-12-02,250.38516235351562,196.1566619873047,285.80816650390625
2019-12-03,247.96408081054688,194.62026977539062,283.8915100097656
2019-12-04,249.3500518798828,195.6059112548828,285.6431579589844
2019-12-05,249.629150390625,195.99244689941406,286.1568298339844
2019-12-06,252.63519287109375,198.08926391601562,288.7705383300781
2019-12-09,251.78919982910156,197.19064331054688,287.8625793457031
2019-12-10,251.5193328857422,197.02630615234375,287.5416259765625
2019-12-11,251.75335693359375,198.06996154785156,288.3578186035156
2019-12-12,253.76023864746094,199.54837036132812,290.8432312011719
2019-12-13,253.90431213378906,200.2053985595703,291.01739501953125
2019-12-16,254.7683868408203,202.21531677246094,293.01666259765625
2019-12-17,255.0652618408203,202.33126831054688,293.0808410644531
2019-12-18,254.89414978027344,202.4858856201172,293.09930419921875
2019-12-19,256.0194396972656,203.751708984375,294.30072021484375
2019-12-20,256.80120849609375,204.5730743408203,295.5909729003906
2019-12-23,257.5864562988281,205.11341857910156,296.0425109863281
2019-12-24,257.297607421875,205.219970703125,296.0517578125
2019-12-26,258.2455139160156,207.0308074951172,297.6277160644531
2019-12-27,258.48919677734375,206.8564910888672,297.553955078125
2019-12-30,256.8642883300781,205.50079345703125,295.9135437011719
2019-12-31,257.3788757324219,205.88818359375,296.63238525390625
2020-01-02,260.5564880371094,209.3258819580078,299.4064636230469
2020-01-03,258.4803161621094,207.4085235595703,297.1392822265625
2020-01-06,259.0760803222656,208.74485778808594,298.2728576660156
2020-01-07,257.9566650390625,208.7158203125,297.4342346191406
2020-01-08,259.4552001953125,210.2845916748047,299.01934814453125
2020-01-09,261.4053039550781,212.06642150878906,301.0469055175781
2020-01-10,260.2134704589844,211.52415466308594,300.18060302734375
2020-01-13,260.9178466796875,213.9644775390625,302.2450256347656
2020-01-14,261.09820556640625,213.1219940185547,301.7842102050781
2020-01-15,262.1183776855469,213.2091064453125,302.4661865234375
2020-01-16,264.447509765625,215.25244140625,304.98223876953125
2020-01-17,264.8793640136719,216.31761169433594,305.93157958984375
2020-01-21,263.57855224609375,216.22080993652344,305.33251953125
2020-01-22,263.5606994628906,216.79212951660156,305.3693542480469
2020-01-23,263.31671142578125,217.48931884765625,305.71954345703125
2020-01-24,261.74505615234375,215.6591033935547,303.0007629394531
2020-01-27,257.73492431640625,211.20457458496094,298.14385986328125
2020-01-28,259.4782409667969,214.44862365722656,301.26812744140625
2020-01-29,259.4782409667969,214.79727172851562,301.019287109375
2020-01-30,260.6070861816406,215.5623321533203,301.99615478515625
2020-01-31,255.0796356201172,212.1438751220703,296.5126037597656
2020-02-03,256.4884948730469,215.34922790527344,298.7153015136719
2020-02-04,260.15557861328125,220.2783203125,303.26806640625
2020-02-05,264.5090026855469,221.00460815429688,306.7701416015625
2020-02-06,265.3038635253906,222.9123077392578,307.80242919921875
2020-02-07,263.00054931640625,221.95359802246094,306.16192626953125
2020-02-10,264.5903015136719,224.6360626220703,308.447509765625
2020-02-11,264.5812683105469,224.67477416992188,308.9820861816406
2020-02-12,267.0921325683594,226.8633270263672,310.9727783203125
2020-02-13,266.2793884277344,226.57281494140625,310.6409912109375
2020-02-14,266.02630615234375,227.22161865234375,311.138671875
2020-02-18,264.5903015136719,227.30877685546875,310.3368225097656
2020-02-19,265.6288146972656,229.48764038085938,311.8206787109375
2020-02-20,264.436767578125,227.3572235107422,310.53961181640625
2020-02-21,262.41162109375,222.9897918701172,307.34161376953125
2020-02-24,253.19175720214844,214.3905487060547,297.1485595703125
2020-02-25,245.16738891601562,208.56085205078125,288.1442565917969
2020-02-26,244.2978973388672,209.6357879638672,287.0843811035156
2020-02-27,233.2124481201172,199.13848876953125,274.1909484863281
2020-02-28,230.5498046875,199.29344177246094,273.0389404296875
2020-03-02,241.84361267089844,209.5776824951172,284.8632507324219
2020-03-03,234.8426971435547,202.8571014404297,276.7069396972656
2020-03-04,245.33958435058594,211.3207550048828,288.3377380371094
2020-03-05,236.7989959716797,204.90032958984375,278.7529602050781
2020-03-06,234.4351348876953,201.44325256347656,274.14483642578125
2020-03-09,216.20382690429688,187.4501190185547,252.73570251464844
2020-03-10,226.8455352783203,197.65687561035156,265.8134460449219
2020-03-11,213.59548950195312,189.0479278564453,252.85540771484375
2020-03-12,192.1036376953125,171.71385192871094,228.66299438476562
2020-03-13,210.21730041503906,186.2589874267578,248.21055603027344
2020-03-16,183.39105224609375,163.9474639892578,221.05038452148438
2020-03-17,193.3353729248047,176.3814697265625,232.98538208007812
2020-03-18,180.5834503173828,171.01663208007812,221.1886444091797
2020-03-19,182.32228088378906,172.0430908203125,221.65866088867188
2020-03-20,174.3212127685547,165.30313110351562,212.10643005371094
2020-03-23,169.07974243164062,165.42254638671875,206.6832275390625
2020-03-24,187.71090698242188,178.23243713378906,225.40943908691406
2020-03-25,192.63446044921875,176.91262817382812,228.7838897705078
2020-03-26,204.45272827148438,186.2289276123047,242.1425018310547
2020-03-27,196.53150939941406,179.82394409179688,234.93011474609375
2020-03-30,202.66314697265625,186.36476135253906,242.5596466064453
2020-03-31,199.14768981933594,184.7732391357422,238.94422912597656
2020-04-01,190.19996643066406,176.92233276367188,228.19056701660156
2020-04-02,194.3603973388672,180.5129852294922,233.45614624023438
2020-04-03,191.30819702148438,177.9510040283203,230.08172607421875
2020-04-06,205.77902221679688,190.67359924316406,245.535400390625
2020-04-07,205.84249877929688,190.59597778320312,245.78578186035156
2020-04-08,212.8644256591797,194.6427001953125,254.03639221191406
2020-04-09,215.4170684814453,194.92413330078125,257.90216064453125
2020-04-13,212.52838134765625,197.02996826171875,255.54747009277344
2020-04-14,217.72433471679688,205.5990753173828,263.08428955078125
2020-04-15,213.54579162597656,203.24087524414062,257.49432373046875
2020-04-16,213.7819061279297,206.94798278808594,258.7364807128906
2020-04-17,220.3441162109375,208.92770385742188,265.726318359375
2020-04-20,215.08168029785156,206.45306396484375,261.0447692871094
2020-04-21,209.2465362548828,198.8350372314453,253.11863708496094
2020-04-22,213.38204956054688,204.7353515625,258.7364807128906
2020-04-23,213.65464782714844,204.2986297607422,258.7179870605469
2020-04-24,216.16322326660156,207.52053833007812,262.3240661621094
2020-04-27,219.33531188964844,209.189697265625,266.10650634765625
2020-04-28,219.12623596191406,205.2497100830078,264.88275146484375
2020-04-29,223.9979248046875,212.52804565429688,271.8170166015625
2020-04-30,221.06222534179688,212.44070434570312,269.2862548828125
2020-05-01,215.6633758544922,206.45306396484375,262.15728759765625
2020-05-04,215.79058837890625,208.85975646972656,262.88037109375
2020-05-05,217.04486083984375,211.2276611328125,265.3092346191406
2020-05-06,215.2815704345703,212.52804565429688,263.5107421875
2020-05-07,217.1448516845703,215.26470947265625,266.6904296875
2020-05-08,221.42578125,218.21484375,271.1031188964844
2020-05-11,220.46238708496094,220.16549682617188,271.1588134765625
2020-05-12,216.39051818847656,215.55581665039062,265.75421142578125
2020-05-13,211.60968017578125,212.85800170898438,261.0540466308594
2020-05-14,215.18165588378906,215.2744140625,264.1781921386719
2020-05-15,215.74813842773438,216.671875,265.39263916015625
2020-05-18,223.9623260498047,220.70887756347656,273.4764709472656
2020-05-19,220.58372497558594,220.15577697753906,270.66748046875
2020-05-20,223.7801971435547,224.5518798828125,275.26556396484375
2020-05-21,223.1336212158203,222.10635375976562,273.36517333984375
2020-05-22,223.00616455078125,222.87303161621094,273.8842468261719
2020-05-26,227.89645385742188,222.2713623046875,277.2586669921875
2020-05-27,232.92340087890625,223.48440551757812,281.384033203125
2020-05-28,231.63026428222656,223.19326782226562,280.86492919921875
2020-05-29,231.57559204101562,226.46368408203125,282.11639404296875
2020-06-01,232.4680938720703,227.1430206298828,283.25665283203125
2020-06-02,234.81761169433594,228.66659545898438,285.60205078125
2020-06-03,239.6623992919922,229.69529724121094,289.40289306640625
2020-06-04,239.80807495117188,228.08432006835938,288.6426696777344
2020-06-05,247.28480529785156,232.60659790039062,296.04046630859375
2020-06-08,251.6013946533203,234.41165161132812,299.61883544921875
2020-06-09,248.96041870117188,236.1099090576172,297.3847961425781
2020-06-10,246.30130004882812,238.94361877441406,295.72528076171875
2020-06-11,229.51748657226562,227.1042022705078,278.677001953125
2020-06-12,233.80677795410156,228.90921020507812,282.014404296875
2020-06-15,235.2729034423828,231.69439697265625,284.64715576171875
2020-06-16,240.25433349609375,235.67320251464844,290.1259765625
2020-06-17,238.4330596923828,236.42047119140625,288.92083740234375
2020-06-18,238.0960693359375,237.06097412109375,289.0321044921875
2020-06-19,236.3634796142578,237.0221405029297,287.38031005859375
2020-06-22,237.7517852783203,239.86468505859375,289.2239074707031
2020-06-23,238.82937622070312,241.90614318847656,290.55548095703125
2020-06-24,232.55506896972656,236.91909790039062,283.1437683105469
