Date,QQQ,SPY,DIA
1999-07-16,0.009206765039431491,0.00541334085211763,0.0032288093353110103
1999-07-19,-0.010235427249283072,-0.0066329275058344085,-0.002372944748748022
1999-07-20,-0.039344048906071946,-0.020732017601089444,-0.019054731303278897
1999-07-21,0.0048036124157645665,-0.0011332734113283472,0.0025623124369109477
1999-07-22,-0.025755102671601676,-0.013238025693268053,-0.004558716656466905
1999-07-23,0.0015018138631053173,-0.0019544525729031895,-0.003431628855877946
1999-07-26,-0.024856565504968824,-0.0073937276820339294,-0.005747092998838264
1999-07-27,0.019934418908299875,0.008313788694512964,0.010889857047799241
1999-07-28,0.01941037267410688,0.0032148957057990483,-0.0017111351930830362
1999-07-29,-0.02160571517132447,-0.014083545055511773,-0.015249368083029517
1999-07-30,-0.004957392182762143,-0.012398827745885965,-0.01342711544731579
1999-08-02,-0.0027642846516140094,0.00235099743267858,0.002055297872920725
1999-08-03,-0.006527999322931282,-0.00470762648928501,0.0014647215000459515
1999-08-04,-0.01827908519310115,-0.013780490899355024,-0.0005851442973191776
1999-08-05,0.015767967500439406,0.0090497712313193,0.01569702662497084
1999-08-06,-0.010813864431573708,-0.010965266577776595,-0.011604645199593316
1999-08-09,-0.012932272260412086,-0.002159408556646524,0.0002923212124343268
1999-08-10,-0.009052644548418635,-0.011111314840268713,-0.003507270453432591
1999-08-11,0.032380036959273585,0.01207070838744239,0.011642290054093165
1999-08-12,-0.011808005723951439,-0.0005997107637834843,-0.0008678886661259056
1999-08-13,0.042630120832900485,0.022908170410121338,0.019217387109460048
1999-08-16,0.007963138193475402,0.004449056715699008,0.005946935646320175
1999-08-17,0.004961450315293746,0.006520067552457503,0.005351985136911763
1999-08-18,-0.011299635808880317,-0.007221860058482056,-0.012293746337715015
1999-08-19,-0.011975965712307322,-0.00821684277143222,-0.001280941997778034
1999-08-20,0.015756586216362497,0.01008562907329725,0.014819902062837615
1999-08-23,0.0313107315533489,0.018956093761512787,0.01907531256094214
1999-08-24,0.006769041347091018,0.003657092733362099,-0.003177302872278571
1999-08-25,0.021053482374272795,0.010214891434393717,0.006068836724858593
1999-08-26,-0.01678151805338855,-0.01204167746602845,-0.013846948529766931
1999-08-27,-0.009996604541695521,-0.012188269366556332,-0.009525683042256343
1999-08-30,-0.014192062142092076,-0.018683760169981047,-0.01760953196156567
1999-08-31,0.011055580735060341,-0.003778881887911699,-0.0074785101629106275
1999-09-01,0.007173114630580899,0.012229830959615908,0.012051891902194543
1999-09-02,-0.00351521703216685,-0.011874592731807333,-0.010608947112775137
1999-09-03,0.04488308280419937,0.0287947612950524,0.026456365361459396
1999-09-07,-0.004499233974875778,-0.003684306919432148,-0.009591612575447734
1999-09-08,-0.013618914882525656,-0.0048559126243957786,0.0005675457774142328
1999-09-09,0.01412015911332062,-0.000463460462724094,0.0022630016090917824
1999-09-10,0.011451258166733133,0.008313788694512964,-0.0022630016090917798
1999-09-13,-0.012077473887667795,-0.006807609241959578,0.0
1999-09-14,0.005496367771197206,-0.006621632102945771,-0.008821849282365799
1999-09-15,-0.01949853870667941,-0.015977593418653603,-0.013523674629373964
1999-09-16,-0.0005079002605974961,0.00390027163328648,-0.0031908911353443065
1999-09-17,0.029553552171947294,0.012556336075940998,0.009035331371588512
1999-09-20,0.0023414551333685654,-0.0014027529798756105,-0.0031775493432535376
1999-09-21,-0.024298661679778864,-0.021282838931401944,-0.02045695578356658
1999-09-22,0.010539769323511007,-0.0010760977795904192,-0.006664488967465819
1999-09-23,-0.04232087667291871,-0.021157418083207667,-0.023608867924396794
1999-09-24,0.0013012545973662417,-0.000978209118640296,-0.0004563128078860945
1999-09-27,0.00699729220558521,0.006582657027210875,0.004404857553630786
1999-09-28,0.004637980261121783,-0.0019458617359890847,-0.0033400208579406564
1999-09-29,-0.020254481999160637,-0.012002739595042725,-0.007325995456251536
1999-09-30,0.010438275510688927,0.015163360635269487,0.01580622722258758
1999-10-01,0.0003891881984108532,-0.002187028941813139,-0.010001912975459338
1999-10-04,0.02219913082624736,0.01760133759180323,0.017513142324032803
1999-10-05,0.007080982400590302,-0.0009563201333386061,-0.003749200306955747
1999-10-06,0.01983728310687572,0.015195361645810193,0.017718747484645702
1999-10-07,-0.002349634682768579,-0.005671328152696506,-0.005772546765669951
1999-10-08,0.010469731393200414,0.015051865048583126,0.012537758226897722
1999-10-11,0.013993107332947964,-0.0016356137801325638,-0.002054703499962597
1999-10-12,-0.022978392933017792,-0.015551399390105587,-0.02047747907843313
1999-10-13,-0.03012260786293584,-0.02622525448903778,-0.020907473512102894
1999-10-14,0.0062239409729231586,-0.0002440313922563385,0.005497117222301928
1999-10-15,-0.029948509938690672,-0.02593729819512371,-0.025580835188146505
1999-10-18,-0.012737456040067412,0.007231165464819113,0.011188255726525367
1999-10-19,0.005403410563713932,0.009643119139098573,0.010451088760469742
1999-10-20,0.030038638685793387,0.009794270298651247,0.014873201669254044
1999-10-21,0.016194479953525118,0.0058306953912879945,-0.002715828905458585
1999-10-22,-0.0045279391822032255,0.008443505939712147,0.010219852368027254
1999-10-25,0.0005039486307040795,-0.0050574503720947845,-0.010822654585787033
1999-10-26,-0.008096960016381806,-0.012634023956372758,-0.006673909714722068
1999-10-27,-0.0015258677999890019,0.017931036756129986,0.015101122956700162
1999-10-28,0.034020342317421126,0.03353414965401831,0.021940778254363174
1999-10-29,0.034328035361602546,0.01795123104035794,0.009340121945482604
1999-11-01,-0.005242337632974491,-0.010547923107811039,-0.009927483124508358
1999-11-02,0.0005971279773945645,-0.007171700391295713,-0.007657779288917401
1999-11-03,0.019739775378622655,0.006710673868761086,0.0050131553387327355
1999-11-04,0.011173056384284617,0.007581836484461354,0.0038181927635601532
1999-11-05,0.010133743569963959,0.009794092525467493,0.008463284678372469
1999-11-08,0.01996438714586636,0.0009057933583252572,-0.0014541076125527917
1999-11-09,-0.006761316830978396,-0.009441522086175252,-0.009944905581528345
1999-11-10,0.013031532721705841,0.007401499310329266,-0.002943871769970183
1999-11-11,0.017699562436609438,0.005656669877837618,0.0008846595780927947
1999-11-12,0.013071883875988295,0.008985105113955795,0.018386925957682855
1999-11-15,-0.0019502910821622289,0.0023454338702732966,-0.002317607806031808
1999-11-16,0.02505763254521234,0.00833066924644412,0.019377396938374165
1999-11-17,-0.013628776302139182,0.0026516733752979657,-0.006417643894530605
1999-11-18,0.03019943603766329,0.007035844326972445,0.011804795196622107
1999-11-19,0.008905286152711831,-0.0008767463299900406,-0.0028145354202273316
1999-11-22,-0.015374467860421025,-0.00021968803963241863,0.010033163237041967
1999-11-23,0.004595370582950846,-0.008812288347005886,-0.00932262117681756
1999-11-24,0.032400130941941954,0.005296907359318942,0.00042575836294652883
1999-11-26,0.003223369875601024,-0.003748901385531855,-0.006404882423845407
1999-11-29,-0.01663021527090832,-0.0035415700374919886,0.0009988051154762318
1999-11-30,-0.038779030233766755,-0.011820980585765077,-0.007874595927669542
1999-12-01,0.02145186082579148,0.008044424255185294,0.012854914873092494
1999-12-02,0.031237636556116943,0.005991325408642838,0.004672803068951038
1999-12-03,0.021053823065024704,0.01819637971929809,0.02096733810463545
1999-12-06,0.009042394409785635,-0.00741405123581581,-0.006243845383491641
1999-12-07,0.0,-0.008130655108184516,-0.009370282947512425
1999-12-08,-0.012206770133199046,-0.006419687426872546,-0.006625550220787647
1999-12-09,0.004743043658769841,0.004873647221129224,0.008169869366419344
1999-12-10,0.008246210325762435,0.003309413653023207,0.009772951855216674
1999-12-13,0.013498929848079147,0.0017608639981758708,-0.002225708668523968
1999-12-14,-0.018202817262509528,-0.009722105515235255,-0.003625835685214165
1999-12-15,0.019070592081203788,0.005314246100475104,0.004042471851590045
1999-12-16,0.02437266945573134,0.0044078594147601066,0.0012531095795055445
1999-12-17,0.008616450466021074,0.006401436660004472,0.004568211281261832
1999-12-20,0.012969571844858961,-0.007253639878548982,-0.012262852834197667
1999-12-21,0.05236090525801071,0.015107220375848501,0.005592619007188976
1999-12-22,-0.003149753984951249,0.002603879256312063,0.0011152520382124208
1999-12-23,0.011846795369167806,0.015804292720045146,0.020267000234884213
1999-12-27,-0.005906356248607412,-0.0013878146363396258,-0.0031449058410318474
1999-12-28,-0.0062909127658997335,-0.0006406730942686038,0.00818164056054955
1999-12-29,0.03716879144074863,0.004265745180462146,-0.001631442449170402
1999-12-30,-0.010869825372477255,-0.0011709283666857032,-0.0036786565523770367
1999-12-31,-0.0013668765833479322,0.0015965447726765743,0.006395944195793715
2000-01-03,0.03626956917690455,-0.009834888829778343,-0.014758640069200805
2000-01-04,-0.07106787877453763,-0.039891587536331305,-0.0334554178318804
2000-01-05,-0.02582624449806439,0.0017869405059940295,0.012870533951713324
2000-01-06,-0.07114937538009491,-0.016201742755019108,0.005045522329634302
2000-01-07,0.1166115680473517,0.05645282479798298,0.03300838383691708
2000-01-10,0.027399063384265912,0.003424280677164927,0.004318902709189794
2000-01-11,-0.04987213743520779,-0.01203796972716827,-0.007435879063887673
2000-01-12,-0.022262837438886917,-0.009997595787307807,0.002574868352616499
2000-01-13,0.058529426787917116,0.013451946752625177,0.0037817479082973213
2000-01-14,0.023020678323752333,0.013486204797478554,0.013926857784963938
2000-01-18,0.005340252923668759,-0.007898478884251197,-0.015275375340083726
2000-01-19,0.022383737065643748,0.008111493016168444,-0.001351712431840077
2000-01-20,-0.00981310106740593,-0.01542506923161078,-0.015944754442371225
2000-01-21,0.012414294325634352,-0.0021609471600064502,-0.007480128276051324
2000-01-24,-0.04924473513923666,-0.028752376164468563,-0.025245559885121508
2000-01-25,0.014895442403542732,0.011292142240515585,0.0031197661630762573
2000-01-26,-0.04115835145264165,-0.00795740024497589,0.0011324651114425896
2000-01-27,0.014598705880775772,-0.00400227134511685,0.0
2000-01-28,-0.05169263122907864,-0.03169195316096073,-0.028115200403257285
2000-01-31,0.04198337737667373,0.026777236231927445,0.0193056511419932
2000-02-01,0.02647615455006817,0.009804286732696699,0.007110729993618667
2000-02-02,0.008447348483947176,0.0008858289142871491,-0.0053992557366392205
2000-02-03,0.0382882942848277,0.014952370669629424,0.00737967474879245
2000-02-04,0.006777225999466505,-0.00415496849967956,-0.006809472199367542
2000-02-07,0.013736607378624895,-0.0015355719772224316,-0.009153186591140505
2000-02-08,0.04102532578214478,0.01351713872959612,0.005158915760337263
2000-02-09,-0.03596177046018744,-0.02122886403191269,-0.022258526997009174
2000-02-10,0.03230077073607053,0.001988447025626764,0.0008765240364675274
2000-02-11,-0.023501545516224426,-0.02051816604740371,-0.023641793802737125
2000-02-14,-0.0012524563923424932,0.005842180870073559,0.009523994249208146
2000-02-15,0.007179780739881344,0.011248576194035404,0.018198158088173357
2000-02-16,-0.004676434640210971,-0.014839970006181912,-0.015240650618984693
2000-02-17,0.021027573095534585,-0.005184030018270408,-0.009794572980330887
2000-02-18,-0.03677606293120627,-0.021702595359860077,-0.023220823449993534
2000-02-22,0.00316998448584722,-0.0025440567478952057,0.005485654264756913
2000-02-23,0.05420015176505313,0.011739565793137332,-0.005485654264756956
2000-02-24,0.021353085557809477,-0.02034314625162656,-0.0024483583419288653
2000-02-25,-0.02315337806760683,-0.0036261833821920565,-0.03428288368258236
2000-02-28,-0.0006007030647126967,0.020760307533359102,0.0158857445178349
2000-02-29,0.026098781342845583,0.009595022794269758,0.014098246009361286
2000-03-01,0.00816350943231136,0.007250374803529245,0.0006152416460338867
2000-03-02,-0.023428776385059025,0.0006769618749875374,0.0006144737466201178
2000-03-03,0.0548687034876829,0.018550079706648345,0.021284379276003376
2000-03-06,0.007847202317397866,-0.009790853878603104,-0.0209767646161873
2000-03-07,-0.015189735145423173,-0.019532111750504413,-0.037243254944079096
2000-03-08,0.009029371862279338,-0.0012547697905188789,0.004771242323240059
2000-03-09,0.033152199402261245,0.028804625571076853,0.018706731579563846
2000-03-10,-0.004356738360679954,-0.005338099584402006,-0.007661152450238805
2000-03-13,-0.02655059799486651,-0.010987556155891368,0.0006279282681447588
2000-03-14,-0.03769724414452089,-0.014307273301196528,-0.011673507397469874
2000-03-15,-0.042812808696972286,0.023062305716662398,0.03154992421440274
2000-03-16,0.055536944296891134,0.045656075796242826,0.04949251892385148
2000-03-17,0.01878785238699491,0.006586987995136439,-0.004682949912348351
2000-03-20,-0.028605562634965345,-0.005116610261252964,0.006456048933489715
2000-03-21,0.0370300899121372,0.020313226347850995,0.02141932932697305
2000-03-22,0.019934418908299875,0.006056967905110963,-0.005023994924368245
2000-03-23,0.01739190878653703,0.01692840383758282,0.02318603235967773
2000-03-24,0.013379718777307644,0.005919036673205158,0.0
2000-03-27,0.0015938012672541406,-0.01063919086408367,-0.011881591218254854
2000-03-28,-0.0258076221645401,-0.005775061083371359,-0.0039921305450396445
2000-03-29,-0.04227583041236651,0.0010337128202855185,0.012494144690071336
2000-03-30,-0.025318001006371247,-0.016880491072038536,-0.0062270503225028626
2000-03-31,0.020762202404662675,0.011285368805528264,-0.005694883806799278
2000-04-03,-0.06180256302860289,0.0058013872340108045,0.029264267193657007
2000-04-04,-0.009762177360665676,-0.007465595653306507,-0.00891423747922581
2000-04-05,-0.01794073073231228,-0.006264538602923422,-0.011820148443609443
2000-04-06,0.023443726457990366,0.008655773642854702,0.00943944627009537
2000-04-07,0.039455413122530536,0.0063131993493383744,-0.004638165066318581
2000-04-10,-0.06289913958052105,-0.003927748306611529,0.010370245754203254
2000-04-11,-0.024005635197645796,-0.002904895780290159,0.01054248155927067
2000-04-12,-0.06062499588653217,-0.027808699398719,-0.02444012539016438
2000-04-13,-0.04445189598048281,-0.013983135539941644,-0.013523466019083727
2000-04-14,-0.09063331060307153,-0.058893700812436875,-0.06161960002259992
2000-04-17,0.10893095424310725,0.03433080390795595,0.03342457555511657
2000-04-18,0.026154252340447225,0.026077677619403206,0.009973040717637159
2000-04-19,-0.03104762456519654,-0.009345082896038878,-0.0023381701887359068
2000-04-20,-0.02196323525979797,0.004792586794025758,0.018685771592454402
2000-04-24,-0.029071910069923643,-0.01092440792717392,0.0008619972877650611
2000-04-25,0.06529913637401963,0.04068158007521638,0.02186007612839987
2000-04-26,-0.034795566761488005,-0.011348906850244376,-0.02071248551445525
2000-04-27,0.04339389365093401,-0.0033121203299598828,-0.005750924978601597
2000-04-28,0.037638415307256846,-0.0062266726982607165,-0.007525910983374062
2000-05-01,0.009193144187540948,0.013477593387945089,0.005215663300210929
2000-05-02,-0.05923732969856195,-0.02017639919380095,-0.009874626572332977
2000-05-03,-0.0111574731508071,-0.023695847981111906,-0.021239480248879568
2000-05-04,0.0021018079809035205,0.007520536027886039,-0.004782186879137795
2000-05-05,0.023514248646301212,0.012047201389510128,0.014573370272924682
2000-05-08,-0.03974058005924647,-0.007539584451553591,0.000885411696768063
2000-05-09,-0.021567941178732446,-0.008039788427813926,-0.005325018327831077
2000-05-10,-0.0754507425816405,-0.0228145443801716,-0.019766531538442194
2000-05-11,0.05933327047083327,0.02259377270619322,0.02331987950232967
2000-05-12,0.0,0.010779992240341258,0.004716897348668463
2000-05-15,0.04265138544471344,0.017139180700757116,0.018216203938546907
2000-05-16,0.027915280044030807,0.00963209124256483,0.010198944063508502
2000-05-17,-0.020862558840749598,-0.010493313722120342,-0.014395948774007161
2000-05-18,-0.036498095255755626,-0.012347081699485389,-0.0029055766280445287
2000-05-19,-0.048534477162308465,-0.0158172462138973,-0.006601198743358111
2000-05-22,-0.0007655244339971063,-0.007557908749437005,-0.009726834816395422
2000-05-23,-0.08715112752612737,-0.01483500138519877,-0.010417540104854028
2000-05-24,0.060771630025219375,0.016173325637465766,0.009529866439472855
2000-05-25,-0.022258104740788924,-0.01730654780198021,-0.01854618634225055
2000-05-26,0.0,0.001133222164514356,-0.0036300521791863467
2000-05-30,0.09574890537174174,0.03208805251159302,0.022176238521436926
2000-05-31,-0.02890157812995584,0.0021912273152240452,-0.00118627068579322
2000-06-01,0.04986355162919561,0.0173537091909011,0.011213371720624242
2000-06-02,0.06908802288074664,0.017269030523152328,0.009490853254272373
2000-06-05,0.0025003410774850354,-0.004873118559046588,0.006806543905897983
2000-06-06,-0.028194470307297756,-0.0044702008291804575,-0.005645423238772573
2000-06-07,0.02636156881851411,0.006910054291514066,0.006511441081169306
2000-06-08,-0.004680783597354028,-0.0039276739551617965,-0.014526676719888195
2000-06-09,0.0053475859925654744,-0.0021293636708058826,-0.004840086577231278
2000-06-12,-0.03252286797781503,-0.011793867654859536,-0.005159170888417341
2000-06-13,0.03784239132980481,0.018592094734898774,0.007362519182969728
2000-06-14,-0.022804697524662045,0.0016920756426414226,0.0070167698790281645
2000-06-15,0.01748517417267224,0.0021120288469874244,-0.0037946016029343763
2000-06-16,0.005319523351989796,-0.008250675484335708,-0.0214881631505179
2000-06-19,0.039015988240297936,0.012709381503335943,0.010261678577796288
2000-06-20,-0.0038333730718072287,-0.003584862273632908,-0.00802219055036084
2000-06-21,0.01272263097030718,-0.00042187483598691406,0.0017884250957721321
2000-06-22,-0.03735166904689317,-0.015332768290124978,-0.008973270983994131
2000-06-23,-0.04016574894391976,-0.008620961414993383,0.004197473074205274
2000-06-26,0.026955995214010958,0.012796509063017754,0.01455589664924193
2000-06-27,-0.012040545482367387,-0.007399839121138675,-0.00561929542265313
2000-06-28,0.012040545482367325,0.0027948105038859204,0.0
2000-06-29,-0.025420268030946214,-0.009491229246279823,-0.010733532519510147
2000-06-30,0.019418165186531826,0.007557103841407302,0.001199594083795564
2000-07-03,0.019211856574323165,0.01367294945651069,0.015153233858367803
2000-07-05,-0.03948310894745401,-0.018200040280944824,-0.009184646227145854
2000-07-06,0.026273355217545324,0.00774877729379973,0.0008925144888874329
2000-07-07,0.020401687292758573,0.015952211863646884,0.011677437825183256
2000-07-10,-0.015262206765423884,-0.0016900273642899625,0.0016159327142296269
2000-07-11,0.005442681214902827,0.002111926534059067,0.007016590241044459
2000-07-12,0.023407857812580198,0.006517701562212776,0.005230763825523682
2000-07-13,0.012771562625734123,0.004390621123526851,0.0017381546036958438
2000-07-14,0.021344486666529258,0.009758389492020327,0.002311857506874519
2000-07-17,0.01111779958131732,-0.001653937406101385,-0.0023118575068744067
2000-07-18,-0.022361047914181018,-0.008208545972137332,-0.003478480158631838
2000-07-19,-0.02287280095939976,-0.008065286773417155,-0.004073026838777313
2000-07-20,0.03162845128887057,0.01378770666042052,0.01762772138083037
2000-07-21,-0.03420230619864702,-0.019695442596312875,-0.017966033659911045
2000-07-24,-0.020834002902803805,-0.005729338219383008,-0.0017540865907745644
2000-07-25,0.007863469543680387,0.003187053474716242,-0.00029166309571277267
2000-07-26,-0.0013057897188311438,-0.009805605805060805,-0.012072300863283685
2000-07-27,-0.040005499812614476,-0.0034341262224385437,0.005023146250563151
2000-07-28,-0.05595913784381785,-0.022829339893618694,-0.009773639628215433
2000-07-31,0.02907006243735382,0.006357327538234673,0.0
2000-08-01,-0.013366447743000123,0.006100217925203474,0.009478650135928659
2000-08-02,-0.017864147599641732,0.004983597411271361,0.009389893791494795
2000-08-03,0.04234909994958141,0.006891687606311366,-0.0005843537280539808
2000-08-04,-0.003461259086423031,0.005351699091852656,0.00524625921060423
2000-08-07,0.023304626013743668,0.011884976821439207,0.010410361456356078
2000-08-08,0.02012207140818809,0.0037903842118908243,0.009449376087811608
2000-08-09,-0.026919800786110972,-0.008442888841697518,-0.004857530777069987
2000-08-10,-0.01998067874290789,-0.004886669621825902,0.0008596845984669894
2000-08-11,0.0138226151668865,0.004675079738479568,0.010248086866357739
2000-08-14,0.021053505979564034,0.012640008062522811,0.012383433632749076
2000-08-15,0.0,-0.0008380146394909579,-0.007017423628117918
2000-08-16,0.010029737586419656,-0.003567905961475868,0.001126263097316334
2000-08-17,0.019111042791609988,0.010457602941490502,-0.0019723268697803093
2000-08-18,-0.005235877556008906,-0.003334635840256652,-0.0025698187500573025
2000-08-21,0.0026216483204318576,0.005413160507398028,0.006206733069445238
2000-08-22,0.0,-0.0016621868440324658,0.003788181496183
2000-08-23,0.016229172215317816,0.003943926713237801,-0.0004209332592363558
2000-08-24,0.015335424761180029,0.0031028304031625433,0.004755236476716758
2000-08-25,-0.005405094616961792,-0.0004133344703825363,0.001810541649122805
2000-08-28,0.004770677770674873,0.003403450155195485,0.004028998567624154
2000-08-29,0.005063555321957376,0.00020590746048309468,-0.0013871713940710288
2000-08-30,-0.0012637147257071647,-0.009619036743170526,-0.012294484904647721
2000-08-31,0.027433437491352474,0.013214627126653734,0.01173865714842237
2000-09-01,0.00979204769454219,0.0010255251604447022,0.000555827756225372
2000-09-05,-0.030924087448479118,-0.008023467716002496,0.002910887209312331
2000-09-06,-0.03580987012886354,-0.011426340372638465,0.002903018108553746
2000-09-07,0.021894572499145403,0.008529838996254655,-0.003595539918541059
2000-09-08,-0.031050607498971542,-0.006859778409949727,-0.006114024547867145
2000-09-11,-0.024610450547558095,-0.0014612805937519017,0.00027899924649892673
2000-09-12,-0.015609336635328522,-0.007338686436720405,0.00694294631665681
2000-09-13,0.022989547327826165,0.0026269392761928303,-0.007501725145496371
2000-09-14,-0.005361824622579122,0.005024595197506983,-0.00810830519177825
2000-09-15,-0.01831176369751899,-0.022120871389458868,-0.018322720583786634
2000-09-18,-0.015868394631156184,-0.009246194226398958,-0.006904572955226163
2000-09-19,0.03619389919898573,0.009032564982862923,-0.002601547704967511
2000-09-20,0.015308334926653178,-0.007413269821516518,-0.009597293701507298
2000-09-21,-0.07542971404899267,-0.0153227345189384,-0.0064502658039582985
